bookId-chunkNo,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34
pg10585-8,0.0151,0.1777,0.0566,0.1098,0.0221,0.0242,0.0270,0.0586,0.0446,0.0001,0.0016,0.0039,0.0034,0.0912,-0.0291,0.0352,0.4483,0.2069,0.3448,0.7359,-0.0683,-0.2545,0.0106,-0.0030,-0.0078,0.0115,-0.0021,-0.0071,-0.0086,-0.0071,0.0079,0.0057,0.3440,0.4211,0.0000
pg29346-9,0.0096,0.2127,0.0020,0.0554,0.0129,0.0270,0.0497,0.0561,0.0491,0.0001,0.0029,0.0155,0.0030,0.1242,-0.0419,0.0019,0.4242,0.1515,0.4242,0.7330,-0.0282,-0.7084,0.0079,0.0114,-0.0081,-0.0005,-0.0044,-0.0089,0.0118,-0.0077,-0.0072,0.0058,0.0103,0.0526,0.0000
pg35254-3,0.0282,0.2750,0.0661,0.0913,0.0116,0.0205,0.0400,0.0740,0.0408,0.0001,0.0026,0.0154,0.0162,0.1321,-0.0806,0.0593,0.2857,0.0571,0.6571,0.7979,-0.0924,-0.5052,-0.0026,-0.0069,-0.0083,-0.0007,0.0010,0.0145,-0.0044,-0.0033,0.0144,-0.0037,0.4883,0.5000,0.0000
pg12886-3,0.0235,0.2706,0.1659,0.1120,0.0246,0.0192,0.0286,0.0701,0.0498,0.0001,0.0093,0.0046,0.0056,0.1127,-0.0612,0.0490,0.3333,0.2821,0.3846,0.7736,-0.1188,-0.5616,0.0052,0.0019,-0.0084,-0.0068,-0.0082,-0.0024,-0.0006,0.0139,0.0120,-0.0065,0.4134,0.3421,0.0000
pg21887-11,0.0191,0.3330,0.1113,0.0748,0.0232,0.0253,0.0289,0.0372,0.0408,0.0005,0.0060,0.0053,0.0087,0.0779,-0.0184,0.0283,0.3214,0.2857,0.3929,0.6539,-0.0683,0.6930,0.0042,0.0035,0.0121,-0.0091,0.0020,0.0130,-0.0085,-0.0038,-0.0099,-0.0037,0.2842,0.3421,0.0000
pg4555-2,0.0039,0.5314,0.0838,0.0492,0.0319,0.0280,0.0380,0.0618,0.0321,0.0015,0.0086,0.0058,0.0006,0.1157,0.1453,0.0108,0.3684,0.3684,0.2632,0.4536,0.0865,1.2230,-0.0058,-0.0098,-0.0111,0.0041,0.0026,-0.0059,0.0012,0.0124,0.0132,-0.0008,0.0243,0.0000,0.0000
pg4555-1,0.0040,0.5949,0.0211,0.0390,0.0321,0.0343,0.0414,0.0625,0.0294,0.0016,0.0073,0.0084,0.0007,0.1212,0.1972,0.0131,0.4500,0.1000,0.4500,0.4683,0.0865,1.2230,-0.0058,-0.0098,-0.0111,0.0041,0.0026,-0.0059,0.0012,0.0124,0.0132,-0.0008,0.0167,0.0263,0.0000
pg4555-4,0.0033,0.5522,0.0333,0.0412,0.0278,0.0302,0.0420,0.0648,0.0277,0.0024,0.0079,0.0074,0.0009,0.1245,0.2163,0.0181,0.4500,0.2000,0.3500,0.4597,0.0865,1.2230,-0.0058,-0.0098,-0.0111,0.0041,0.0026,-0.0059,0.0012,0.0124,0.0132,-0.0008,0.0243,0.0526,0.0000
pg4555-3,0.0040,0.4823,0.0965,0.0424,0.0312,0.0318,0.0364,0.0690,0.0312,0.0015,0.0073,0.0055,0.0006,0.1197,0.1593,0.0149,0.4500,0.3500,0.2000,0.4814,0.0865,1.2230,-0.0058,-0.0098,-0.0111,0.0041,0.0026,-0.0059,0.0012,0.0124,0.0132,-0.0008,0.0438,0.0789,0.0000
pg12886-1,0.0283,0.3447,0.0783,0.0870,0.0241,0.0224,0.0267,0.0589,0.0458,0.0014,0.0111,0.0060,0.0058,0.1041,-0.0631,0.0558,0.4872,0.2051,0.3077,0.7495,-0.1188,-0.5616,0.0052,0.0019,-0.0084,-0.0068,-0.0082,-0.0024,-0.0006,0.0139,0.0120,-0.0065,0.4743,0.5263,0.0000
pg12886-2,0.0231,0.3026,0.2797,0.0848,0.0246,0.0213,0.0286,0.0666,0.0435,0.0005,0.0104,0.0060,0.0048,0.1121,-0.0341,0.0436,0.2821,0.4359,0.2821,0.7149,-0.1188,-0.5616,0.0052,0.0019,-0.0084,-0.0068,-0.0082,-0.0024,-0.0006,0.0139,0.0120,-0.0065,0.3938,0.2632,0.0000
pg21887-10,0.0218,0.1943,0.0629,0.0844,0.0237,0.0229,0.0305,0.0393,0.0402,0.0003,0.0055,0.0046,0.0121,0.0802,-0.0444,0.0471,0.3214,0.2143,0.4643,0.6887,-0.0683,0.6930,0.0042,0.0035,0.0121,-0.0091,0.0020,0.0130,-0.0085,-0.0038,-0.0099,-0.0037,0.4377,0.3684,0.0000
pg14858-1,0.0233,0.2643,0.1450,0.0871,0.0177,0.0195,0.0368,0.0425,0.0443,0.0011,0.0049,0.0290,0.0155,0.1143,-0.1006,0.0436,0.6000,0.0571,0.3429,0.8087,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.3287,0.2368,0.0000
pg14858-3,0.0227,0.2926,0.1980,0.0772,0.0243,0.0217,0.0375,0.0422,0.0394,0.0008,0.0079,0.0376,0.0185,0.1260,-0.0847,0.0365,0.5588,0.1765,0.2647,0.7638,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2775,0.1842,0.0000
pg14858-2,0.0208,0.2254,0.1744,0.0909,0.0249,0.0174,0.0412,0.0455,0.0405,0.0011,0.0073,0.0298,0.0162,0.1249,-0.0793,0.0345,0.4000,0.2000,0.4000,0.7567,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2730,0.2632,0.0000
pg14858-9,0.0263,0.1401,0.3214,0.0911,0.0231,0.0177,0.0363,0.0453,0.0462,0.0017,0.0041,0.0407,0.0152,0.1281,-0.1033,0.0491,0.5143,0.2857,0.2000,0.8198,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.3364,0.2632,0.0000
pg13257-10,0.0249,0.4199,0.0667,0.0759,0.0215,0.0276,0.0341,0.0611,0.0487,0.0002,0.0056,0.0057,0.0109,0.1067,-0.1022,0.0383,0.5405,0.1892,0.2703,0.7748,-0.0763,-0.7070,-0.0070,-0.0058,-0.0090,-0.0051,0.0048,0.0045,0.0133,-0.0062,-0.0020,0.0126,0.2919,0.3158,0.0000
pg14858-8,0.0201,0.2244,0.2217,0.0935,0.0197,0.0223,0.0377,0.0490,0.0460,0.0004,0.0054,0.0238,0.0123,0.1163,-0.0797,0.0320,0.3714,0.2000,0.4286,0.7815,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2508,0.1842,0.0000
pg13257-11,0.0342,0.2093,0.1846,0.0874,0.0177,0.0211,0.0353,0.0553,0.0599,0.0002,0.0048,0.0113,0.0172,0.1069,-0.1449,0.0536,0.5676,0.1081,0.3243,0.8489,-0.0763,-0.7070,-0.0070,-0.0058,-0.0090,-0.0051,0.0048,0.0045,0.0133,-0.0062,-0.0020,0.0126,0.3333,0.4211,0.0000
pg13257-12,0.0213,0.4366,0.1574,0.0750,0.0260,0.0228,0.0405,0.0556,0.0468,0.0002,0.0075,0.0054,0.0118,0.1092,-0.0843,0.0305,0.3243,0.0811,0.5946,0.7591,-0.0763,-0.7070,-0.0070,-0.0058,-0.0090,-0.0051,0.0048,0.0045,0.0133,-0.0062,-0.0020,0.0126,0.2418,0.3947,0.0000
pg13257-13,0.0304,0.2280,0.1292,0.0896,0.0196,0.0231,0.0387,0.0675,0.0519,0.0003,0.0078,0.0107,0.0192,0.1249,-0.1169,0.0527,0.4865,0.2162,0.2973,0.8065,-0.0763,-0.7070,-0.0070,-0.0058,-0.0090,-0.0051,0.0048,0.0045,0.0133,-0.0062,-0.0020,0.0126,0.3641,0.3684,0.0000
pg14858-5,0.0178,0.4503,0.1229,0.0804,0.0262,0.0238,0.0419,0.0503,0.0406,0.0008,0.0053,0.0228,0.0093,0.1211,-0.0303,0.0254,0.3636,0.2121,0.4242,0.7346,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2387,0.2368,0.0000
pg14858-4,0.0194,0.4267,0.0838,0.0877,0.0269,0.0226,0.0365,0.0397,0.0456,0.0004,0.0064,0.0275,0.0127,0.1105,-0.0820,0.0321,0.4000,0.1429,0.4571,0.7744,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2488,0.2895,0.0000
pg14858-7,0.0228,0.1729,0.2158,0.1064,0.0243,0.0228,0.0349,0.0520,0.0469,0.0008,0.0052,0.0272,0.0128,0.1201,-0.0941,0.0389,0.4118,0.2353,0.3529,0.8196,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2837,0.3158,0.0000
pg14858-6,0.0217,0.3004,0.2875,0.0766,0.0246,0.0233,0.0438,0.0516,0.0418,0.0011,0.0049,0.0274,0.0120,0.1288,-0.0647,0.0365,0.4000,0.2286,0.3714,0.7652,-0.1061,-0.2583,-0.0072,-0.0002,-0.0001,0.0106,-0.0101,-0.0078,0.0053,0.0068,0.0120,-0.0096,0.2875,0.2895,0.0000
pg29346-2,0.0120,0.3460,0.0000,0.0848,0.0155,0.0252,0.0433,0.0505,0.0607,0.0003,0.0010,0.0117,0.0050,0.1068,-0.1060,0.0054,0.3939,0.2727,0.3333,0.8156,-0.0282,-0.7084,0.0079,0.0114,-0.0081,-0.0005,-0.0044,-0.0089,0.0118,-0.0077,-0.0072,0.0058,0.0347,0.1053,0.0000
pg29346-3,0.0137,0.3389,0.0031,0.0819,0.0146,0.0258,0.0448,0.0506,0.0551,0.0000,0.0014,0.0108,0.0071,0.1076,-0.0878,0.0098,0.4242,0.1212,0.4545,0.8056,-0.0282,-0.7084,0.0079,0.0114,-0.0081,-0.0005,-0.0044,-0.0089,0.0118,-0.0077,-0.0072,0.0058,0.0714,0.1053,0.0000
pg29346-4,0.0054,0.2277,0.0000,0.0854,0.0143,0.0260,0.0455,0.0436,0.0537,0.0003,0.0008,0.0093,0.0019,0.0995,-0.0578,0.0012,0.4242,0.2727,0.3030,0.7784,-0.0282,-0.7084,0.0079,0.0114,-0.0081,-0.0005,-0.0044,-0.0089,0.0118,-0.0077,-0.0072,0.0058,0.0018,0.0263,0.0000
pg29346-5,0.0132,0.2644,0.0010,0.0867,0.0139,0.0239,0.0413,0.0459,0.0623,0.0003,0.0009,0.0083,0.0076,0.0967,-0.1192,0.0096,0.3030,0.1818,0.5152,0.8153,-0.0282,-0.7084,0.0079,0.0114,-0.0081,-0.0005,-0.0044,-0.0089,0.0118,-0.0077,-0.0072,0.0058,0.0616,0.1316,0.0000
pg29346-1,0.0094,0.2148,0.0200,0.0677,0.0175,0.0231,0.0423,0.0597,0.0469,0.0006,0.0034,0.0123,0.0042,0.1183,-0.0290,0.0042,0.3333,0.3030,0.3636,0.7154,-0.0282,-0.7084,0.0079,0.0114,-0.0081,-0.0005,-0.0044,-0.0089,0.0118,-0.0077,-0.0072,0.0058,0.0217,0.0526,0.0000
pg35833-3,0.0206,0.4085,0.0619,0.0882,0.0200,0.0295,0.0364,0.0449,0.0515,0.0001,0.0013,0.0178,0.0120,0.1005,-0.1075,0.0298,0.5135,0.1892,0.2973,0.7857,-0.1543,-1.2826,-0.0086,-0.0078,0.0022,-0.0065,0.0027,0.0127,-0.0088,0.0051,0.0124,-0.0035,0.2211,0.3947,0.0000
pg35833-2,0.0242,0.3440,0.0816,0.0866,0.0163,0.0258,0.0374,0.0483,0.0531,0.0006,0.0021,0.0104,0.0044,0.0988,-0.0929,0.0367,0.5676,0.1622,0.2703,0.7668,-0.1543,-1.2826,-0.0086,-0.0078,0.0022,-0.0065,0.0027,0.0127,-0.0088,0.0051,0.0124,-0.0035,0.2898,0.3158,0.0000
pg34619-8,0.0108,0.2911,0.1632,0.0675,0.0247,0.0237,0.0371,0.0711,0.0464,0.0002,0.0037,0.0165,0.0039,0.1286,-0.0139,0.0227,0.5200,0.2000,0.2800,0.6367,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.2145,0.2105,0.0000
pg35833-5,0.0256,0.2549,0.0033,0.0780,0.0142,0.0253,0.0362,0.0439,0.0481,0.0005,0.0003,0.0127,0.0180,0.0936,-0.1182,0.0406,0.5405,0.1081,0.3514,0.7942,-0.1543,-1.2826,-0.0086,-0.0078,0.0022,-0.0065,0.0027,0.0127,-0.0088,0.0051,0.0124,-0.0035,0.2820,0.3158,0.0000
pg34619-7,0.0092,0.2450,0.2049,0.0641,0.0257,0.0239,0.0444,0.0809,0.0383,0.0000,0.0055,0.0217,0.0036,0.1525,0.0342,0.0152,0.3600,0.2400,0.4000,0.6481,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.1702,0.1842,0.0000
pg35833-4,0.0267,0.3119,0.0029,0.0864,0.0178,0.0237,0.0353,0.0475,0.0488,0.0006,0.0011,0.0124,0.0142,0.0969,-0.1075,0.0481,0.5135,0.1892,0.2973,0.8032,-0.1543,-1.2826,-0.0086,-0.0078,0.0022,-0.0065,0.0027,0.0127,-0.0088,0.0051,0.0124,-0.0035,0.3549,0.3947,0.0000
pg35833-1,0.0221,0.3851,0.0022,0.0725,0.0202,0.0273,0.0426,0.0561,0.0476,0.0008,0.0016,0.0084,0.0072,0.1095,-0.0697,0.0312,0.4054,0.1892,0.4054,0.7655,-0.1543,-1.2826,-0.0086,-0.0078,0.0022,-0.0065,0.0027,0.0127,-0.0088,0.0051,0.0124,-0.0035,0.2612,0.2105,0.0000
pg35833-6,0.0226,0.4070,0.0020,0.0613,0.0150,0.0318,0.0391,0.0538,0.0466,0.0009,0.0006,0.0064,0.0115,0.1008,-0.0858,0.0215,0.7027,0.1351,0.1622,0.7618,-0.1543,-1.2826,-0.0086,-0.0078,0.0022,-0.0065,0.0027,0.0127,-0.0088,0.0051,0.0124,-0.0035,0.1735,0.1579,0.0000
pg16919-3,0.0630,0.2971,0.1052,0.0796,0.0191,0.0280,0.0258,0.0417,0.0638,0.0045,0.0003,0.0034,0.0137,0.0756,-0.1508,0.0725,0.5932,0.1017,0.3051,0.7924,-0.1360,-0.5215,0.0128,0.0030,0.0043,-0.0102,-0.0018,0.0000,-0.0043,0.0124,-0.0110,-0.0052,0.4470,0.1842,0.0000
pg16919-2,0.0557,0.2491,0.1007,0.0844,0.0228,0.0251,0.0291,0.0420,0.0611,0.0032,0.0001,0.0035,0.0106,0.0779,-0.1341,0.0656,0.5763,0.1356,0.2881,0.7781,-0.1360,-0.5215,0.0128,0.0030,0.0043,-0.0102,-0.0018,0.0000,-0.0043,0.0124,-0.0110,-0.0052,0.4403,0.2368,0.0000
pg16919-1,0.0509,0.2766,0.1092,0.0788,0.0210,0.0243,0.0282,0.0469,0.0537,0.0042,0.0001,0.0042,0.0113,0.0836,-0.1115,0.0588,0.6610,0.1356,0.2034,0.7673,-0.1360,-0.5215,0.0128,0.0030,0.0043,-0.0102,-0.0018,0.0000,-0.0043,0.0124,-0.0110,-0.0052,0.4298,0.2368,0.0000
pg15941-1,0.0120,0.0384,0.0420,0.1129,0.0276,0.0236,0.0329,0.0525,0.0259,0.0146,0.0057,0.0153,0.0127,0.1210,0.0279,0.0092,0.3200,0.3600,0.3200,0.7923,-0.0557,-0.1810,-0.0074,-0.0079,0.0115,-0.0043,0.0056,0.0107,-0.0092,0.0079,-0.0005,-0.0064,0.0070,0.0000,0.0000
pg34619-2,0.0125,0.3061,0.0755,0.0740,0.0253,0.0240,0.0339,0.0668,0.0481,0.0001,0.0041,0.0206,0.0047,0.1255,-0.0420,0.0250,0.5200,0.2800,0.2000,0.6416,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.2186,0.2895,0.0000
pg34619-1,0.0091,0.3416,0.0324,0.0560,0.0242,0.0265,0.0360,0.0734,0.0418,0.0002,0.0025,0.0207,0.0026,0.1328,0.0158,0.0144,0.3333,0.4583,0.2083,0.5714,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.1528,0.1842,0.0000
pg34619-6,0.0107,0.3134,0.1446,0.0719,0.0270,0.0257,0.0418,0.0722,0.0382,0.0004,0.0048,0.0178,0.0036,0.1370,0.0217,0.0192,0.2400,0.2400,0.5200,0.6268,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.2059,0.1842,0.0000
pg34619-5,0.0108,0.4570,0.0489,0.0579,0.0259,0.0224,0.0406,0.0804,0.0389,0.0000,0.0046,0.0222,0.0039,0.1478,0.0192,0.0185,0.2800,0.3200,0.4000,0.5943,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.2000,0.2368,0.0000
pg34619-4,0.0084,0.4124,0.0775,0.0558,0.0281,0.0226,0.0432,0.0789,0.0350,0.0002,0.0044,0.0191,0.0032,0.1458,0.0649,0.0136,0.2917,0.3750,0.3333,0.5616,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.1480,0.2105,0.0000
pg34619-3,0.0101,0.3361,0.1633,0.0585,0.0266,0.0219,0.0397,0.0781,0.0379,0.0001,0.0035,0.0247,0.0033,0.1461,0.0333,0.0161,0.2917,0.3333,0.3750,0.5987,-0.1061,1.1643,-0.0074,0.0106,0.0100,0.0025,-0.0097,-0.0096,0.0064,-0.0065,0.0007,0.0031,0.1792,0.1579,0.0000
pg15941-6,0.0109,0.0386,0.0057,0.1194,0.0254,0.0245,0.0330,0.0562,0.0310,0.0156,0.0032,0.0128,0.0090,0.1209,0.0634,0.0041,0.4000,0.1600,0.4400,0.7827,-0.0557,-0.1810,-0.0074,-0.0079,0.0115,-0.0043,0.0056,0.0107,-0.0092,0.0079,-0.0005,-0.0064,0.0000,0.0000,0.0000
pg15941-5,0.0105,0.0278,0.0258,0.1271,0.0277,0.0243,0.0326,0.0474,0.0330,0.0137,0.0040,0.0143,0.0106,0.1120,0.0037,0.0058,0.2000,0.4400,0.3600,0.8090,-0.0557,-0.1810,-0.0074,-0.0079,0.0115,-0.0043,0.0056,0.0107,-0.0092,0.0079,-0.0005,-0.0064,0.0000,0.0000,0.0000
pg15941-4,0.0095,0.1078,0.0583,0.0873,0.0259,0.0273,0.0380,0.0509,0.0285,0.0111,0.0061,0.0154,0.0066,0.1215,0.0816,0.0096,0.1200,0.6000,0.2800,0.7082,-0.0557,-0.1810,-0.0074,-0.0079,0.0115,-0.0043,0.0056,0.0107,-0.0092,0.0079,-0.0005,-0.0064,0.0159,0.0526,0.0000
pg15941-3,0.0105,0.0807,0.0291,0.0964,0.0238,0.0253,0.0401,0.0518,0.0272,0.0161,0.0039,0.0184,0.0075,0.1303,0.1022,0.0094,0.3600,0.2400,0.4000,0.7042,-0.0557,-0.1810,-0.0074,-0.0079,0.0115,-0.0043,0.0056,0.0107,-0.0092,0.0079,-0.0005,-0.0064,0.0000,0.0000,0.0000
pg15941-2,0.0104,0.0415,0.0668,0.1250,0.0293,0.0249,0.0364,0.0550,0.0299,0.0144,0.0053,0.0153,0.0111,0.1264,0.0333,0.0086,0.5600,0.2400,0.2000,0.7939,-0.0557,-0.1810,-0.0074,-0.0079,0.0115,-0.0043,0.0056,0.0107,-0.0092,0.0079,-0.0005,-0.0064,0.0047,0.0000,0.0000
pg17191-3,0.0137,0.1919,0.1359,0.0603,0.0236,0.0287,0.0376,0.0759,0.0337,0.0006,0.0053,0.0051,0.0024,0.1245,0.0851,0.0333,0.3000,0.3500,0.3500,0.6244,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.4225,0.2368,0.0000
pg35254-6,0.0243,0.1063,0.1502,0.0907,0.0165,0.0179,0.0372,0.0744,0.0402,0.0004,0.0022,0.0146,0.0131,0.1288,-0.0557,0.0537,0.4000,0.1143,0.4857,0.7515,-0.0924,-0.5052,-0.0026,-0.0069,-0.0083,-0.0007,0.0010,0.0145,-0.0044,-0.0033,0.0144,-0.0037,0.4764,0.4737,0.0000
pg17191-4,0.0141,0.2322,0.1179,0.0575,0.0239,0.0281,0.0374,0.0855,0.0334,0.0008,0.0054,0.0055,0.0018,0.1346,0.0805,0.0339,0.4762,0.0952,0.4286,0.6315,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.3826,0.3421,0.0000
pg35254-5,0.0256,0.1356,0.1789,0.0900,0.0162,0.0169,0.0371,0.0744,0.0407,0.0002,0.0038,0.0150,0.0138,0.1305,-0.0626,0.0596,0.4286,0.1143,0.4571,0.7762,-0.0924,-0.5052,-0.0026,-0.0069,-0.0083,-0.0007,0.0010,0.0145,-0.0044,-0.0033,0.0144,-0.0037,0.5133,0.3947,0.0000
pg17191-1,0.0106,0.2373,0.1615,0.0534,0.0271,0.0280,0.0386,0.0862,0.0331,0.0012,0.0064,0.0078,0.0022,0.1402,0.0985,0.0228,0.6190,0.1429,0.2381,0.5970,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.2747,0.2632,0.0000
pg35254-8,0.0317,0.1603,0.1390,0.0834,0.0148,0.0191,0.0346,0.0709,0.0396,0.0003,0.0035,0.0197,0.0179,0.1290,-0.0746,0.0676,0.3429,0.2571,0.4000,0.7784,-0.0924,-0.5052,-0.0026,-0.0069,-0.0083,-0.0007,0.0010,0.0145,-0.0044,-0.0033,0.0144,-0.0037,0.5469,0.5526,0.0000
pg17191-2,0.0152,0.2748,0.0884,0.0661,0.0267,0.0296,0.0364,0.0759,0.0366,0.0007,0.0055,0.0068,0.0020,0.1253,0.0505,0.0384,0.4286,0.1905,0.3810,0.6554,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.4236,0.3947,0.0000
pg35254-7,0.0320,0.1550,0.1390,0.0850,0.0150,0.0198,0.0385,0.0719,0.0429,0.0003,0.0032,0.0177,0.0144,0.1316,-0.0829,0.0686,0.3143,0.1429,0.5429,0.7843,-0.0924,-0.5052,-0.0026,-0.0069,-0.0083,-0.0007,0.0010,0.0145,-0.0044,-0.0033,0.0144,-0.0037,0.5521,0.3421,0.0000
pg17191-7,0.0142,0.2356,0.0868,0.0605,0.0248,0.0240,0.0365,0.0790,0.0368,0.0012,0.0048,0.0043,0.0013,0.1258,0.0555,0.0352,0.3810,0.1429,0.4762,0.6462,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.3965,0.2895,0.0000
pg17191-8,0.0118,0.2594,0.1003,0.0521,0.0277,0.0315,0.0367,0.0750,0.0338,0.0008,0.0067,0.0055,0.0009,0.1247,0.0923,0.0302,0.2857,0.1905,0.5238,0.5904,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.3478,0.2632,0.0000
pg17191-5,0.0148,0.2457,0.0582,0.0484,0.0220,0.0280,0.0359,0.0818,0.0333,0.0009,0.0043,0.0039,0.0028,0.1268,0.0759,0.0423,0.2857,0.1905,0.5238,0.6033,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.4974,0.3684,0.0000
pg17191-6,0.0130,0.2555,0.0423,0.0526,0.0206,0.0283,0.0367,0.0784,0.0325,0.0010,0.0073,0.0033,0.0011,0.1267,0.0960,0.0356,0.2857,0.0952,0.6190,0.6055,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.4466,0.3421,0.0000
pg17191-9,0.0152,0.2885,0.0673,0.0573,0.0259,0.0266,0.0348,0.0754,0.0360,0.0011,0.0059,0.0048,0.0017,0.1220,0.0525,0.0430,0.3810,0.0476,0.5714,0.6238,0.0372,0.5611,-0.0068,-0.0078,0.0090,-0.0063,0.0100,0.0035,-0.0083,-0.0023,-0.0039,0.0129,0.4851,0.4474,0.0000
pg21087-1,0.0184,0.2225,0.1047,0.0691,0.0226,0.0322,0.0286,0.0884,0.0235,0.0001,0.0052,0.0103,0.0118,0.1326,0.1153,0.0460,0.2500,0.3000,0.4500,0.6754,-0.0660,0.0822,-0.0044,-0.0016,-0.0064,-0.0116,0.0034,0.0016,0.0140,-0.0005,-0.0067,0.0121,0.5812,0.2105,0.0000
pg587-2,0.0153,0.2768,0.0169,0.1098,0.0141,0.0226,0.0557,0.0610,0.0425,0.0025,0.0009,0.0032,0.0071,0.1233,-0.0217,0.0314,0.4667,0.1667,0.3667,0.8489,-0.0098,-1.3333,-0.0117,-0.0082,0.0033,0.0119,0.0139,-0.0086,-0.0021,0.0012,-0.0034,0.0037,0.3036,0.1579,0.0000
pg587-3,0.0158,0.1328,0.1882,0.1267,0.0141,0.0210,0.0498,0.0520,0.0480,0.0019,0.0004,0.0057,0.0068,0.1098,-0.0366,0.0255,0.4000,0.1333,0.4667,0.8780,-0.0098,-1.3333,-0.0117,-0.0082,0.0033,0.0119,0.0139,-0.0086,-0.0021,0.0012,-0.0034,0.0037,0.2263,0.1316,0.0000
pg21087-3,0.0166,0.2581,0.0562,0.0640,0.0197,0.0275,0.0296,0.0864,0.0202,0.0000,0.0029,0.0160,0.0132,0.1349,0.1334,0.0340,0.3500,0.1000,0.5500,0.6585,-0.0660,0.0822,-0.0044,-0.0016,-0.0064,-0.0116,0.0034,0.0016,0.0140,-0.0005,-0.0067,0.0121,0.4807,0.2368,0.0000
pg21087-2,0.0160,0.2370,0.0798,0.0592,0.0197,0.0312,0.0286,0.0831,0.0213,0.0002,0.0038,0.0115,0.0141,0.1272,0.1113,0.0380,0.5500,0.0500,0.4000,0.6803,-0.0660,0.0822,-0.0044,-0.0016,-0.0064,-0.0116,0.0034,0.0016,0.0140,-0.0005,-0.0067,0.0121,0.5212,0.2105,0.0000
pg587-1,0.0175,0.2267,0.1045,0.1143,0.0110,0.0234,0.0564,0.0581,0.0408,0.0042,0.0012,0.0036,0.0053,0.1235,-0.0113,0.0262,0.4333,0.2000,0.3667,0.8295,-0.0098,-1.3333,-0.0117,-0.0082,0.0033,0.0119,0.0139,-0.0086,-0.0021,0.0012,-0.0034,0.0037,0.2521,0.1053,0.0000
pg17806-1,0.0146,0.3022,0.0014,0.0573,0.0155,0.0281,0.0351,0.0614,0.0376,0.0002,0.0047,0.0156,0.0048,0.1170,-0.0106,0.0310,0.2414,0.1034,0.6552,0.7033,-0.0419,0.0616,0.0013,0.0116,0.0140,-0.0023,-0.0015,-0.0067,-0.0060,-0.0073,-0.0078,0.0047,0.2735,0.1579,0.0000
